@id,@type,notation,prefLabel,definition,inScheme,topConceptOf,prefLabel_validatie,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/391,http://www.w3.org/2004/02/skos/core#Concept,391,Ministerie van Middenstand en Landbouw,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/392,http://www.w3.org/2004/02/skos/core#Concept,392,"Ministerie van Sociale Zaken, Volksgezondheid en Leefmilieu",,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/393,http://www.w3.org/2004/02/skos/core#Concept,393,Andere,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/400,http://www.w3.org/2004/02/skos/core#Concept,400,Provinciale overheid,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/401,http://www.w3.org/2004/02/skos/core#Concept,401,Organisme ingeschreven door de RSZ PPO,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/411,http://www.w3.org/2004/02/skos/core#Concept,411,Stad / gemeente,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/412,http://www.w3.org/2004/02/skos/core#Concept,412,Openbaar centrum voor maatschappelijk welzijn,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/413,http://www.w3.org/2004/02/skos/core#Concept,413,Lokale politiezone,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/414,http://www.w3.org/2004/02/skos/core#Concept,414,Intercommunale,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/415,http://www.w3.org/2004/02/skos/core#Concept,415,Projectvereniging,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/416,http://www.w3.org/2004/02/skos/core#Concept,416,Dienstverlenende vereniging (Vlaams Gewest),,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/417,http://www.w3.org/2004/02/skos/core#Concept,417,Opdrachthoudende vereniging (Vlaams Gewest),,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/418,http://www.w3.org/2004/02/skos/core#Concept,418,Autonoom gemeentebedrijf,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/419,http://www.w3.org/2004/02/skos/core#Concept,419,Autonoom provinciebedrijf,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/420,http://www.w3.org/2004/02/skos/core#Concept,420,Vereniging van OCMW's,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/421,http://www.w3.org/2004/02/skos/core#Concept,421,Prezone,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/422,http://www.w3.org/2004/02/skos/core#Concept,422,Hulpverleningszone,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/451,http://www.w3.org/2004/02/skos/core#Concept,451,Organismen ingeschreven voorde R.V.P.,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/452,http://www.w3.org/2004/02/skos/core#Concept,452,Organisme ingeschreven voor de Administratie van de Pensioenen,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/453,http://www.w3.org/2004/02/skos/core#Concept,453,Buitenlandse onderneming zonder Belgische vestiging genoteerd op de beurs,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/454,http://www.w3.org/2004/02/skos/core#Concept,454,Buitenlandse entiteit met onroerend goed in België (zonder rechtspersoonlijkheid),,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/506,http://www.w3.org/2004/02/skos/core#Concept,506,Coöperatieve vennootschap met onbeperkte aansprakelijkheid met een sociaal oogmerk,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/508,http://www.w3.org/2004/02/skos/core#Concept,508,Coöperatieve vennootschap met beperkte aansprakelijkheid met een sociaal oogmerk,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/510,http://www.w3.org/2004/02/skos/core#Concept,510,Eenpersoons besloten vennootschap met beperkte aansprakelijkheid met een sociaal oogmerk,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/511,http://www.w3.org/2004/02/skos/core#Concept,511,Vennootschap onder firma met een sociaal oogmerk,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/512,http://www.w3.org/2004/02/skos/core#Concept,512,Gewone commanditaire vennootschap met een sociaal oogmerk,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/513,http://www.w3.org/2004/02/skos/core#Concept,513,Commanditaire vennootschap op aandelen met een sociaal oogmerk,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/514,http://www.w3.org/2004/02/skos/core#Concept,514,Naamloze vennootschap met een sociaal oogmerk,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/515,http://www.w3.org/2004/02/skos/core#Concept,515,Besloten vennootschap met beperkte aansprakelijkheid met een sociaal oogmerk,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/560,http://www.w3.org/2004/02/skos/core#Concept,560,Economisch samenwerkingsverband met een sociaal oogmerk,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/606,http://www.w3.org/2004/02/skos/core#Concept,606,Coöperatieve vennootschap met onbeperkte aansprakelijkheid met een sociaal oogmerk,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/608,http://www.w3.org/2004/02/skos/core#Concept,608,Coöperatieve vennootschap met beperkte aansprakelijkheid met een sociaal oogmerk,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/610,http://www.w3.org/2004/02/skos/core#Concept,610,Besloten Vennootschap,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/612,http://www.w3.org/2004/02/skos/core#Concept,612,Commanditaire vennootschap,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/614,http://www.w3.org/2004/02/skos/core#Concept,614,Naamloze vennootschap met een sociaal oogmerk,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/616,http://www.w3.org/2004/02/skos/core#Concept,616,Besloten Vennootschap van publiek recht,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/617,http://www.w3.org/2004/02/skos/core#Concept,617,Commanditaire vennootschap van publiek recht,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/651,http://www.w3.org/2004/02/skos/core#Concept,651,Andere vorm met een sociaal oogmerk van publiek recht,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/701,http://www.w3.org/2004/02/skos/core#Concept,701,Onrechtmatige handelsvennootschap,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/702,http://www.w3.org/2004/02/skos/core#Concept,702,Maatschap,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/703,http://www.w3.org/2004/02/skos/core#Concept,703,Tijdelijke handelsvennootschap,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/704,http://www.w3.org/2004/02/skos/core#Concept,704,Stille handelsvennootschap,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/706,http://www.w3.org/2004/02/skos/core#Concept,706,Coöperatieve vennootschap,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/716,http://www.w3.org/2004/02/skos/core#Concept,716,Coöperatieve vennootschap van publiek recht,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/721,http://www.w3.org/2004/02/skos/core#Concept,721,Vennootschap of vereniging zonder rechtspersoonlijkheid,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/722,http://www.w3.org/2004/02/skos/core#Concept,722,Tijdelijke vereniging,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/723,http://www.w3.org/2004/02/skos/core#Concept,723,Kostendelende vereniging,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/724,http://www.w3.org/2004/02/skos/core#Concept,724,Vakbond,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/790,http://www.w3.org/2004/02/skos/core#Concept,790,Diversen zonder rechtspersoonlijkheid,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/999,http://www.w3.org/2004/02/skos/core#Concept,999,Ongekende rechtsvorm RSZ,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,http://www.w3.org/2004/02/skos/core#ConceptScheme,Rechtsvormtype,Rechtsvormen,Soorten rechtsvormen van een onderneming.,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
